# t	x	v	s	E_total
9.119	0.133811	-0.0757986	0	0.0923997
9.12	0.133736	-0.0760838	0	0.0923204
9.121	0.133663	-0.0733504	0	0.092019
9.122	0.133586	-0.0776228	0	0.0922387
9.123	0.133514	-0.0727684	0	0.0917774
9.124	0.133426	-0.0889222	0	0.0929656
9.125	0.133321	-0.104967	0	0.094382
9.126	0.13323	-0.0919864	0	0.0929819
9.127	0.133162	-0.0683844	0	0.0909992
9.128	0.133099	-0.0642424	0	0.0906399
9.129	0.133045	-0.0540663	0	0.0899668
9.13	0.132965	-0.0814392	0	0.091714
9.131	0.132876	-0.0891179	0	0.0922513
9.132	0.132781	-0.0954066	0	0.0927056
9.133	0.132682	-0.0995855	0	0.0929818
9.134	0.132571	-0.112212	0	0.0941709
9.135	0.132479	-0.0925071	0	0.0920322
9.136	0.132393	-0.0868784	0	0.0914132
9.137	0.132326	-0.0675788	0	0.0898341
9.138	0.132266	-0.0602275	0	0.0892856
9.139	0.132201	-0.0664398	0	0.089592
9.14	0.132128	-0.0729558	0	0.0899506
9.141	0.132072	-0.056859	0	0.0888316
9.142	0.132021	-0.052204	0	0.0885097
9.143	0.131964	-0.057343	0	0.0887164
9.144	0.131876	-0.0886658	0	0.090887
9.145	0.131773	-0.103311	0	0.0921575
9.146	0.131678	-0.0956134	0	0.0912667
9.147	0.131552	-0.126514	0	0.0945329
9.148	0.131435	-0.117716	0	0.0933047
9.149	0.131324	-0.112033	0	0.0925056
9.15	0.131198	-0.126831	0	0.0941073
9.151	0.131073	-0.125444	0	0.0937687
9.152	0.130949	-0.12501	0	0.0935514
9.153	0.130809	-0.139756	0	0.0953215
9.154	0.130691	-0.118736	0	0.0924503
9.155	0.130546	-0.145665	0	0.095821
9.156	0.130408	-0.139107	0	0.0947065
9.157	0.130294	-0.114562	0	0.0914449
9.158	0.130195	-0.100071	0	0.0897603
9.159	0.130096	-0.0990205	0	0.0895277
9.16	0.129995	-0.101884	0	0.0896836
9.161	0.129887	-0.108222	0	0.0902097
9.162	0.129818	-0.0702138	0	0.0867284
9.163	0.12973	-0.0882579	0	0.0880444
9.164	0.129639	-0.0920873	0	0.0882712
9.165	0.129548	-0.0913873	0	0.0880894
9.166	0.129462	-0.0868579	0	0.087574
9.167	0.129404	-0.0584405	0	0.0854347
9.168	0.129327	-0.0774204	0	0.0866247
9.169	0.129243	-0.0847728	0	0.0871122
9.17	0.129139	-0.105065	0	0.0889034
9.171	0.129027	-0.11262	0	0.0895812
9.172	0.128908	-0.119823	0	0.0902646
9.173	0.128798	-0.109802	0	0.0889735
9.174	0.128689	-0.109841	0	0.0888371
9.175	0.128587	-0.103381	0	0.0880163
9.176	0.128455	-0.131733	0	0.0911807
9.177	0.128321	-0.134858	0	0.091425
9.178	0.128191	-0.13094	0	0.0907372
9.179	0.128071	-0.120148	0	0.0892292
9.18	0.127946	-0.126439	0	0.0898438
9.181	0.127804	-0.142565	0	0.0918313
9.182	0.127667	-0.137568	0	0.0909564
9.183	0.127507	-0.160508	0	0.0941714
9.184	0.12737	-0.137112	0	0.0905159
9.185	0.127226	-0.144647	0	0.0913942
9.186	0.127094	-0.132846	0	0.0895887
9.187	0.126959	-0.135498	0	0.0897732
9.188	0.126833	-0.12668	0	0.0884573
9.189	0.126689	-0.14472	0	0.0907226
9.19	0.126532	-0.158084	0	0.0925466
9.191	0.126385	-0.147427	0	0.0907331
9.192	0.126215	-0.170212	0	0.0941377
9.193	0.126043	-0.172892	0	0.0943802
9.194	0.125899	-0.14442	0	0.0896818
9.195	0.125761	-0.138525	0	0.0886743
9.196	0.125628	-0.133637	0	0.0878418
9.197	0.125525	-0.104313	0	0.0842229
9.198	0.125426	-0.0994542	0	0.0836038
9.199	0.12534	-0.0863545	0	0.0822793
9.2	0.125232	-0.10927	0	0.0843846
9.201	0.125137	-0.0948295	0	0.0827931
9.202	0.125047	-0.0912149	0	0.0823435
9.203	0.12494	-0.107478	0	0.0838256
9.204	0.124831	-0.109395	0	0.0838976
9.205	0.124752	-0.0797442	0	0.0809948
9.206	0.124656	-0.0967902	0	0.0823795
9.207	0.124556	-0.100046	0	0.082576
9.208	0.124472	-0.0852925	0	0.0811035
9.209	0.124375	-0.0974839	0	0.0820971
9.21	0.124258	-0.117911	0	0.0841512
9.211	0.124143	-0.115002	0	0.0836704
9.212	0.124024	-0.120013	0	0.0841111
9.213	0.123927	-0.0974596	0	0.0815386
9.214	0.12384	-0.0871422	0	0.0804791
9.215	0.123734	-0.107244	0	0.082301
9.216	0.123625	-0.109744	0	0.0824371
9.217	0.123518	-0.107075	0	0.0820163
9.218	0.123429	-0.0899422	0	0.0802183
9.219	0.123346	-0.08374	0	0.0795771
9.22	0.123217	-0.128929	0	0.084224
9.221	0.123102	-0.115719	0	0.0824664
9.222	0.123	-0.103454	0	0.0809958
9.223	0.122913	-0.0876235	0	0.0793764
9.224	0.12282	-0.0930666	0	0.0797545
9.225	0.12271	-0.110453	0	0.0813889
9.226	0.122611	-0.0995723	0	0.0801249
9.227	0.122511	-0.100726	0	0.0801178
9.228	0.122393	-0.118324	0	0.081901
9.229	0.122296	-0.0982085	0	0.0796038
9.23	0.122188	-0.108611	0	0.0805476
9.231	0.122069	-0.119057	0	0.0815919
9.232	0.121968	-0.101847	0	0.0795676
9.233	0.121862	-0.106363	0	0.0799087
9.234	0.12177	-0.0933491	0	0.0784963
9.235	0.121656	-0.113892	0	0.0804871
9.236	0.121558	-0.0985279	0	0.0787362
9.237	0.121463	-0.0958966	0	0.0783646
9.238	0.121384	-0.0802565	0	0.0768903
9.239	0.121321	-0.0629031	0	0.0755726
9.24	0.121254	-0.0678425	0	0.0758139
9.241	0.121172	-0.0826219	0	0.0768264
9.242	0.121086	-0.0867238	0	0.0770694
9.243	0.121002	-0.0841192	0	0.0767458
9.244	0.12089	-0.112984	0	0.0794546
9.245	0.12077	-0.120684	0	0.0802091
9.246	0.120646	-0.124538	0	0.0805321
9.247	0.120508	-0.13883	0	0.0822475
9.248	0.12037	-0.138546	0	0.0820419
9.249	0.120254	-0.116737	0	0.0791184
9.25	0.12015	-0.104355	0	0.0776249
9.251	0.12004	-0.110931	0	0.0782004
9.252	0.119918	-0.12255	0	0.0794104
9.253	0.119776	-0.142417	0	0.0818725
9.254	0.119628	-0.148375	0	0.0825618
9.255	0.119476	-0.152099	0	0.0829403
9.256	0.119325	-0.152434	0	0.0828099
9.257	0.119155	-0.170486	0	0.0855221
9.258	0.118963	-0.192503	0	0.0892896
9.259	0.118789	-0.174879	0	0.0858449
9.26	0.118618	-0.170916	0	0.0849576
9.261	0.118415	-0.204314	0	0.0909822
9.262	0.118199	-0.215898	0	0.0931612
9.263	0.117974	-0.22543	0	0.094999
9.264	0.117779	-0.196294	0	0.0886248
9.265	0.117571	-0.208149	0	0.0907777
9.266	0.117378	-0.193787	0	0.0876645
9.267	0.117206	-0.172876	0	0.0836289
9.268	0.117026	-0.180462	0	0.0847584
9.269	0.116849	-0.176883	0	0.0839128
9.27	0.116657	-0.19334	0	0.0867341
9.271	0.116463	-0.194505	0	0.0867339
9.272	0.116276	-0.18703	0	0.0850911
9.273	0.116097	-0.180385	0	0.0836613
9.274	0.115893	-0.203856	0	0.0879348
9.275	0.115689	-0.204766	0	0.0878844
9.276	0.115488	-0.201783	0	0.0870454
9.277	0.115293	-0.195342	0	0.0855417
9.278	0.115101	-0.192234	0	0.0847187
9.279	0.114935	-0.167263	0	0.0800384
9.28	0.114778	-0.156824	0	0.0781674
9.281	0.114609	-0.170495	0	0.0802098
9.282	0.114446	-0.162672	0	0.0787211
9.283	0.114276	-0.170721	0	0.0798682
9.284	0.11411	-0.166646	0	0.0789912
9.285	0.113961	-0.149826	0	0.0761595
9.286	0.11382	-0.141516	0	0.0747885
9.287	0.11367	-0.150576	0	0.075941
9.288	0.113502	-0.168513	0	0.078612
9.289	0.113331	-0.171884	0	0.0789914
9.29	0.113194	-0.137426	0	0.0735073
9.291	0.113077	-0.117808	0	0.0708711
9.292	0.112948	-0.129554	0	0.0721779
9.293	0.112805	-0.143415	0	0.0739086
9.294	0.112673	-0.132197	0	0.0722142
9.295	0.112544	-0.130181	0	0.0718039
9.296	0.112408	-0.136178	0	0.07245
9.297	0.112273	-0.135229	0	0.0721699
9.298	0.112152	-0.12185	0	0.070314
9.299	0.112032	-0.120462	0	0.0700114
9.3	0.111933	-0.0994103	0	0.0675865
9.301	0.11182	-0.113405	0	0.0689493
9.302	0.111694	-0.127021	0	0.0704448
9.303	0.111571	-0.123444	0	0.0698597
9.304	0.111446	-0.125729	0	0.0700048
9.305	0.111334	-0.112669	0	0.0683232
9.306	0.111231	-0.103815	0	0.06725
9.307	0.111107	-0.123942	0	0.0694048
9.308	0.110976	-0.131375	0	0.0702083
9.309	0.110841	-0.135626	0	0.0706261
9.31	0.110715	-0.126857	0	0.0693353
9.311	0.110602	-0.113609	0	0.0676174
9.312	0.110493	-0.109459	0	0.0670342
9.313	0.110399	-0.0947557	0	0.0654288
9.314	0.110318	-0.0809183	0	0.0641246
9.315	0.110225	-0.0939817	0	0.065164
9.316	0.110126	-0.0996399	0	0.0656026
9.317	0.110001	-0.125704	0	0.0684015
9.318	0.109872	-0.129639	0	0.068762
9.319	0.109739	-0.133531	0	0.0691282
9.32	0.109608	-0.131148	0	0.0686695
9.321	0.109471	-0.138081	0	0.0694521
9.322	0.109332	-0.138569	0	0.0693686
9.323	0.1092	-0.133359	0	0.0685151
9.324	0.109054	-0.146672	0	0.0702197
9.325	0.108911	-0.143495	0	0.0696031
9.326	0.108764	-0.146763	0	0.0699181
9.327	0.10862	-0.145121	0	0.0695214
9.328	0.108452	-0.16804	0	0.0729282
9.329	0.108277	-0.175576	0	0.0740334
9.33	0.108092	-0.185369	0	0.0756007
9.331	0.107906	-0.187016	0	0.0757059
9.332	0.10774	-0.166463	0	0.0718945
9.333	0.10756	-0.180357	0	0.0741103
9.334	0.107388	-0.172743	0	0.0725811
9.335	0.107196	-0.192812	0	0.0760429
9.336	0.107016	-0.180586	0	0.0735674
9.337	0.106831	-0.184889	0	0.0741567
9.338	0.106679	-0.152562	0	0.06854
9.339	0.106511	-0.168592	0	0.0709349
9.34	0.106334	-0.177852	0	0.0723501
9.341	0.106173	-0.161434	0	0.0693941
9.342	0.106023	-0.150406	0	0.0675155
9.343	0.105869	-0.154403	0	0.0679616
9.344	0.105714	-0.155721	0	0.0680018
9.345	0.105555	-0.159544	0	0.0684365
9.346	0.105372	-0.183749	0	0.0723979
9.347	0.105202	-0.170468	0	0.0698668
9.348	0.105031	-0.171476	0	0.0698595
9.349	0.104853	-0.178072	0	0.0708261
9.35	0.104698	-0.156152	0	0.0669999
9.351	0.104557	-0.141215	0	0.0646318
9.352	0.104416	-0.141267	0	0.0644921
9.353	0.104263	-0.153476	0	0.0661317
9.354	0.104113	-0.150735	0	0.0655583
9.355	0.103965	-0.148543	0	0.0650763
9.356	0.103818	-0.147471	0	0.064765
9.357	0.103679	-0.139217	0	0.0634378
9.358	0.103524	-0.155831	0	0.0657279
9.359	0.103367	-0.157962	0	0.0658994
9.36	0.103198	-0.169449	0	0.0676053
9.361	0.103051	-0.147695	0	0.0640041
9.362	0.102913	-0.138614	0	0.0625619
9.363	0.102773	-0.140275	0	0.0626497
9.364	0.10263	-0.142902	0	0.0628755
9.365	0.102496	-0.135231	0	0.0616705
9.366	0.102362	-0.134268	0	0.0614038
9.367	0.102251	-0.111838	0	0.0585298
9.368	0.102142	-0.109305	0	0.0581385
9.369	0.102035	-0.107508	0	0.0578344
9.37	0.101913	-0.12278	0	0.0594682
9.371	0.101784	-0.129192	0	0.060145
9.372	0.101659	-0.12543	0	0.059539
9.373	0.101539	-0.120252	0	0.0587813
9.374	0.101432	-0.107926	0	0.0572661
9.375	0.101312	-0.120747	0	0.0586101
9.376	0.10119	-0.122362	0	0.058683
9.377	0.101085	-0.105079	0	0.0566118
9.378	0.100984	-0.101167	0	0.0561067
9.379	0.100895	-0.089691	0	0.0549215
9.38	0.100829	-0.0662935	0	0.0530303
9.381	0.100782	-0.0476898	0	0.0519225
9.382	0.100743	-0.0395452	0	0.0515279
9.383	0.100709	-0.0350173	0	0.0513243
9.384	0.10069	-0.018967	0	0.0508725
9.385	0.100674	-0.0167181	0	0.050816
9.386	0.100656	-0.0187416	0	0.0508336
9.387	0.100634	-0.0227601	0	0.0508945
9.388	0.100615	-0.0190261	0	0.0507979
9.389	0.100584	-0.0315701	0	0.051084
9.39	0.10055	-0.0345892	0	0.0511496
9.391	0.100504	-0.0465804	0	0.0515899
9.392	0.100451	-0.0529418	0	0.0518538
9.393	0.100401	-0.0507307	0	0.0516887
9.394	0.100353	-0.0490352	0	0.0515554
9.395	0.100318	-0.0346934	0	0.0509207
9.396	0.100281	-0.0374875	0	0.0509844
9.397	0.100229	-0.0530363	0	0.0516355
9.398	0.100199	-0.0303684	0	0.0506603
9.399	0.100162	-0.0371725	0	0.0508533
9.4	0.100144	-0.0185021	0	0.0503156
9.401	0.100092	-0.0523528	0	0.0514629
9.402	0.100052	-0.0412594	0	0.0509029
9.403	0.0999956	-0.0566409	0	0.0515997
9.404	0.0999306	-0.0654784	0	0.0520743
9.405	0.0998669	-0.0641672	0	0.0519257
9.406	0.0998145	-0.0528917	0	0.0512135
9.407	0.0997532	-0.0617836	0	0.0516621
9.408	0.0996872	-0.0665223	0	0.0519003
9.409	0.0996134	-0.0743339	0	0.0523769
9.41	0.0995261	-0.0878121	0	0.0533827
9.411	0.0994142	-0.112389	0	0.0557315
9.412	0.0993223	-0.0923747	0	0.0535911
9.413	0.0992319	-0.0908617	0	0.0533628
9.414	0.0991451	-0.0872736	0	0.0529571
9.415	0.099083	-0.0626295	0	0.0510484
9.416	0.0989894	-0.0941326	0	0.053425
9.417	0.098912	-0.0779039	0	0.0519524
9.418	0.0988317	-0.0807772	0	0.052101
9.419	0.0987187	-0.113443	0	0.0551616
9.42	0.0986187	-0.100506	0	0.0536789
9.421	0.0985132	-0.106045	0	0.054147
9.422	0.0984222	-0.0915014	0	0.0526209
9.423	0.0983327	-0.0899777	0	0.0523946
9.424	0.0982643	-0.0688864	0	0.050652
9.425	0.0982015	-0.06325	0	0.050218
9.426	0.0981657	-0.036333	0	0.0488425
9.427	0.0981279	-0.0382743	0	0.0488779
9.428	0.0981078	-0.0206117	0	0.0483381
9.429	0.0980837	-0.0245922	0	0.0484044
9.43	0.0980611	-0.0230233	0	0.048345
9.431	0.0980355	-0.0261228	0	0.048396
9.432	0.0980142	-0.0218228	0	0.048272
9.433	0.0979848	-0.0298874	0	0.0484517
9.434	0.0979484	-0.0368832	0	0.0486496
9.435	0.097919	-0.0298326	0	0.0483857
9.436	0.0978931	-0.0264092	0	0.048264
9.437	0.097878	-0.0156275	0	0.0480226
9.438	0.0978558	-0.0226733	0	0.0481358
9.439	0.0978335	-0.0227901	0	0.0481167
9.44	0.0978047	-0.0292997	0	0.048258
9.441	0.0977813	-0.0238307	0	0.0480899
9.442	0.0977582	-0.0236026	0	0.0480619
9.443	0.097738	-0.0207003	0	0.0479779
9.444	0.097703	-0.0355554	0	0.0483614
9.445	0.0976325	-0.0709043	0	0.0501743
9.446	0.0975511	-0.0819153	0	0.0509362
9.447	0.0974766	-0.0750337	0	0.0503234
9.448	0.0974086	-0.0684865	0	0.0497873
9.449	0.0973105	-0.0985377	0	0.0522015
9.45	0.0972074	-0.103639	0	0.0526168
9.451	0.0971019	-0.105994	0	0.0527612
9.452	0.0970016	-0.100713	0	0.0521181
9.453	0.0969145	-0.0875946	0	0.0507985
9.454	0.0968118	-0.103162	0	0.0521838
9.455	0.0967107	-0.101664	0	0.0519326
9.456	0.0966089	-0.102195	0	0.0518884
9.457	0.0965229	-0.0865461	0	0.0503284
9.458	0.0964416	-0.0818076	0	0.0498511
9.459	0.0963316	-0.11048	0	0.0525017
9.46	0.0962306	-0.101476	0	0.0514503
9.461	0.0961259	-0.10511	0	0.051725
9.462	0.0960201	-0.106265	0	0.0517455
9.463	0.0959283	-0.0923533	0	0.0502757
9.464	0.0958386	-0.0901504	0	0.0499887
9.465	0.095757	-0.0820623	0	0.0492141
9.466	0.095703	-0.0544475	0	0.0472776
9.467	0.095648	-0.0555073	0	0.0472832
9.468	0.0955952	-0.0532574	0	0.0471104
9.469	0.0955632	-0.0324928	0	0.0461895
9.47	0.0955364	-0.0272714	0	0.0460079
9.471	0.095521	-0.0158873	0	0.0457475
9.472	0.0955005	-0.0210206	0	0.0458226
9.473	0.0955081	0.00715768	0	0.0456346
9.474	0.0955017	-0.00691446	0	0.0456268
9.475	0.0955082	0.00606525	0	0.0456275
9.476	0.095515	0.00630642	0	0.0456355
9.477	0.0955375	0.0220111	0	0.0458793
9.478	0.095558	0.0200422	0	0.0458575
9.479	0.0955545	-0.00401204	0	0.0456613
9.48	0.0955635	0.00853336	0	0.0456983
9.481	0.0955555	-0.00849964	0	0.0456904
9.482	0.0955368	-0.0191316	0	0.0458194
9.483	0.0954987	-0.0386341	0	0.0463463
9.484	0.0954342	-0.0649435	0	0.0476473
9.485	0.0953622	-0.0724373	0	0.0480934
9.486	0.0952797	-0.0830545	0	0.0488401
9.487	0.0951983	-0.0818505	0	0.0486633
9.488	0.0951193	-0.0794594	0	0.0483953
9.489	0.0950597	-0.0600914	0	0.0469872
9.49	0.0950213	-0.0388444	0	0.0458997
9.491	0.0949795	-0.0422895	0	0.0459997
9.492	0.0949337	-0.0462643	0	0.0461322
9.493	0.0948866	-0.0476228	0	0.0461513
9.494	0.0948179	-0.0691575	0	0.0473435
9.495	0.0947441	-0.0742558	0	0.0476392
9.496	0.0946689	-0.0756881	0	0.0476753
9.497	0.0945881	-0.0812228	0	0.0480331
9.498	0.0945096	-0.0789927	0	0.0477802
9.499	0.0944361	-0.0739366	0	0.0473242
9.5	0.0943622	-0.0744339	0	0.0472913
9.501	0.0942931	-0.0695443	0	0.0468742
9.502	0.094226	-0.0675706	0	0.0466756
9.503	0.094174	-0.0524297	0	0.0457182
9.504	0.0941099	-0.0646366	0	0.0463723
9.505	0.0940194	-0.0909175	0	0.0483313
9.506	0.0939192	-0.100706	0	0.0491749
9.507	0.093811	-0.10866	0	0.049906
9.508	0.0937091	-0.102382	0	0.049148
9.509	0.0936185	-0.0910519	0	0.0479673
9.51	0.0935336	-0.0854222	0	0.0473911
9.511	0.0934616	-0.0723792	0	0.0462948
9.512	0.0933826	-0.0794792	0	0.0467601
9.513	0.0932843	-0.0988307	0	0.0483935
9.514	0.0931933	-0.0914806	0	0.0476093
9.515	0.0930995	-0.0941813	0	0.0477727
9.516	0.0930219	-0.0781203	0	0.0463167
9.517	0.0929443	-0.0780499	0	0.0462391
9.518	0.0928605	-0.0842645	0	0.0466656
9.519	0.0927687	-0.0922525	0	0.0472854
9.52	0.0926828	-0.0863717	0	0.0466805
9.521	0.092583	-0.100256	0	0.0478837
9.522	0.0924834	-0.100054	0	0.0477713
9.523	0.0923895	-0.0943337	0	0.0471286
9.524	0.0923113	-0.0787526	0	0.0457078
9.525	0.0922313	-0.0803875	0	0.0457642
9.526	0.092157	-0.0748214	0	0.0452637
9.527	0.0920564	-0.101053	0	0.0474777
9.528	0.0919944	-0.0624082	0	0.0442623
9.529	0.0919259	-0.0690303	0	0.0446344
9.53	0.0918635	-0.0628105	0	0.0441671
9.531	0.0917985	-0.065465	0	0.0442777
9.532	0.0917453	-0.0536643	0	0.0435259
9.533	0.0917125	-0.0332739	0	0.0426095
9.534	0.0916722	-0.0407733	0	0.0428502
9.535	0.0916003	-0.072358	0	0.0445709
9.536	0.0914973	-0.103375	0	0.047202
9.537	0.0913915	-0.10627	0	0.0474087
9.538	0.0912814	-0.110622	0	0.04778
9.539	0.0911842	-0.0976133	0	0.046337
9.54	0.0910768	-0.107898	0	0.0472958
9.541	0.0909693	-0.107934	0	0.0472019
9.542	0.0908796	-0.0901218	0	0.0453565
9.543	0.0907802	-0.0999038	0	0.0461956
9.544	0.0906955	-0.0850948	0	0.044749
9.545	0.0906245	-0.0714881	0	0.0436193
9.546	0.0905412	-0.083749	0	0.0444955
9.547	0.0904792	-0.0624906	0	0.0428849
9.548	0.0903966	-0.0830605	0	0.0443072
9.549	0.090298	-0.0990044	0	0.0456696
9.55	0.0902128	-0.0856815	0	0.0443624
9.551	0.0901363	-0.0769578	0	0.043584
9.552	0.0900717	-0.0650453	0	0.04268
9.553	0.0900029	-0.0692067	0	0.0428974
9.554	0.0899049	-0.0984256	0	0.0452583
9.555	0.0898272	-0.0781621	0	0.0433993
9.556	0.0897495	-0.0781359	0	0.0433275
9.557	0.0896623	-0.0876489	0	0.0440378
9.558	0.0895665	-0.0962546	0	0.0447433
9.559	0.0894703	-0.0966807	0	0.0446982
9.56	0.0893854	-0.0853251	0	0.0435889
9.561	0.0893357	-0.0501208	0	0.0411604
9.562	0.0892807	-0.0554622	0	0.0413933
9.563	0.0892229	-0.058315	0	0.0415039
9.564	0.089183	-0.0403461	0	0.0405819
9.565	0.0891481	-0.0352652	0	0.0403588
9.566	0.089116	-0.0325801	0	0.040239
9.567	0.0890811	-0.0353161	0	0.0403009
9.568	0.0890643	-0.017306	0	0.039812
9.569	0.0890441	-0.0206351	0	0.0398571
9.57	0.0890299	-0.0146432	0	0.0397388
9.571	0.0890267	-0.00362102	0	0.0396353
9.572	0.089013	-0.0141402	0	0.0397166
9.573	0.0890066	-0.00681016	0	0.0396341
9.574	0.0889839	-0.0231404	0	0.0398585
9.575	0.0889616	-0.0227924	0	0.0398306
9.576	0.0889285	-0.0335927	0	0.0401056
9.577	0.0888758	-0.0531414	0	0.0409065
9.578	0.0888449	-0.0312999	0	0.0399569
9.579	0.088813	-0.0323012	0	0.0399605
9.58	0.0887739	-0.0395544	0	0.0401863
9.581	0.0887401	-0.0342715	0	0.0399613
9.582	0.0887054	-0.0351232	0	0.0399601
9.583	0.0886827	-0.0231544	0	0.0395912
9.584	0.0886686	-0.0145814	0	0.0394169
9.585	0.0886717	0.00265871	0	0.0393169
9.586	0.0887009	0.0287277	0	0.0397518
9.587	0.0887037	0.00244942	0	0.0393448
9.588	0.0886944	-0.00980528	0	0.0393815
9.589	0.088697	0.00222247	0	0.0393383
9.59	0.08869	-0.00745282	0	0.0393574
9.591	0.0886721	-0.01834	0	0.0394819
9.592	0.0886313	-0.0413017	0	0.0401304
9.593	0.088581	-0.0506808	0	0.0405173
9.594	0.0885217	-0.0597458	0	0.0409653
9.595	0.0884666	-0.0555391	0	0.040674
9.596	0.088422	-0.0450868	0	0.0401087
9.597	0.0883722	-0.0502776	0	0.0403121
9.598	0.0883173	-0.0553187	0	0.0405298
9.599	0.0882923	-0.0254263	0	0.0393009
9.6	0.0882752	-0.0175701	0	0.0391169
9.601	0.0882679	-0.00770358	0	0.0389858
9.602	0.0882835	0.0151786	0	0.0390851
9.603	0.0883055	0.0215259	0	0.039221
9.604	0.0883455	0.039512	0	0.0398052
9.605	0.0883763	0.0304545	0	0.0395156
9.606	0.0884155	0.0386771	0	0.0398344
9.607	0.0884396	0.0237083	0	0.0393889
9.608	0.0884541	0.0140091	0	0.0392187
9.609	0.0884877	0.0331448	0	0.0396996
9.61	0.0885182	0.0301297	0	0.0396313
9.611	0.0885605	0.0418522	0	0.0400906
9.612	0.0886038	0.0428281	0	0.0401703
9.613	0.0886318	0.0275689	0	0.039658
9.614	0.0886506	0.0183983	0	0.0394639
9.615	0.0886738	0.0227376	0	0.0395737
9.616	0.0886911	0.0168402	0	0.0394724
9.617	0.0887027	0.0111634	0	0.0394032
9.618	0.0887359	0.0326892	0	0.0399046
9.619	0.0887636	0.0273133	0	0.0397679
9.62	0.0887863	0.0222332	0	0.0396622
9.621	0.0888039	0.0171605	0	0.0395779
9.622	0.0888625	0.0581908	0	0.0411758
9.623	0.0889128	0.0498514	0	0.04077
9.624	0.0889546	0.0413145	0	0.040418
9.625	0.0889924	0.0374129	0	0.0402981
9.626	0.0890399	0.0469647	0	0.0407433
9.627	0.0890824	0.0421478	0	0.0405666
9.628	0.0891205	0.0375999	0	0.0404192
9.629	0.0891638	0.0428903	0	0.0406707
9.63	0.0892136	0.0493119	0	0.0410112
9.631	0.0892289	0.0148773	0	0.0399197
9.632	0.0892454	0.0160427	0	0.0399524
9.633	0.0892901	0.0442725	0	0.0408437
9.634	0.0893217	0.0310921	0	0.0403751
9.635	0.0893623	0.0402458	0	0.040738
9.636	0.089391	0.028171	0	0.0403505
9.637	0.0894193	0.0278578	0	0.0403671
9.638	0.0894725	0.0527856	0	0.0414198
9.639	0.0895149	0.0419855	0	0.040946
9.64	0.0895508	0.0354556	0	0.0407253
9.641	0.0895982	0.0468997	0	0.041239
9.642	0.0896673	0.0686297	0	0.0425561
9.643	0.0897457	0.0779461	0	0.0433092
9.644	0.089839	0.0929146	0	0.0446718
9.645	0.0899363	0.0967813	0	0.045126
9.646	0.0900573	0.120548	0	0.0478175
9.647	0.0902065	0.14879	0	0.0517553
9.648	0.0903723	0.165346	0	0.0545054
9.649	0.090502	0.129214	0	0.0493011
9.65	0.0906549	0.152513	0	0.0527217
9.651	0.0908244	0.169039	0	0.0555324
9.652	0.0909858	0.16092	0	0.0543397
9.653	0.0911445	0.15828	0	0.054063
9.654	0.0913061	0.161125	0	0.0546647
9.655	0.0914686	0.162015	0	0.0549569
9.656	0.0916507	0.1817	0	0.0585068
9.657	0.0918345	0.183255	0	0.0589589
9.658	0.0920144	0.179442	0	0.0584329
9.659	0.0922028	0.187975	0	0.0601741
9.66	0.0924185	0.215221	0	0.0658659
9.661	0.0926395	0.220589	0	0.0672402
9.662	0.0928657	0.225674	0	0.0685846
9.663	0.0930935	0.227405	0	0.0691885
9.664	0.0932998	0.205821	0	0.0647054
9.665	0.0934883	0.187983	0	0.0613692
9.666	0.0936834	0.194693	0	0.0628357
9.667	0.0938475	0.163545	0	0.0574103
9.668	0.0940053	0.157386	0	0.0565702
9.669	0.0941441	0.138339	0	0.0538844
9.67	0.0942752	0.130598	0	0.052967
9.671	0.0944006	0.124973	0	0.0523665
9.672	0.0945228	0.121732	0	0.0520821
9.673	0.0946615	0.138224	0	0.0543569
9.674	0.0947939	0.131942	0	0.0536338
9.675	0.0949419	0.147511	0	0.0559496
9.676	0.0950773	0.134885	0	0.0542955
9.677	0.0952202	0.142461	0	0.055482
9.678	0.0953648	0.144073	0	0.0558507
9.679	0.0955118	0.146585	0	0.0563561
9.68	0.0956427	0.130371	0	0.054236
9.681	0.0957675	0.124291	0	0.0535812
9.682	0.0958823	0.114309	0	0.0525003
9.683	0.0959852	0.102449	0	0.0513137
9.684	0.0961219	0.136243	0	0.0554782
9.685	0.0962427	0.120332	0	0.0535532
